5.075909502677546925e+00,-2.989632812802777567e-02
5.083267600347037174e+00,-3.359393104954391807e-02
5.075909502677546925e+00,-2.989632812802777567e-02
5.068551405008056676e+00,-2.989632812802777567e-02
5.068551405008056676e+00,-3.729153397106005352e-02
5.068551405008056676e+00,-2.989632812802777567e-02
5.072230453842801801e+00,-3.359393104954391807e-02
5.072230453842801801e+00,-3.359393104954391807e-02
5.072230453842801801e+00,-2.989632812802777567e-02
5.072230453842801801e+00,-3.359393104954391807e-02
5.072230453842801801e+00,-2.989632812802777567e-02
5.068551405008056676e+00,-2.989632812802777567e-02
1.720616965389959230e+00,-2.619872520651164022e-02
-2.693123111399239183e-02,-2.989632812802777567e-02
-2.693123111399239183e-02,-2.619872520651164022e-02
-2.325218227924722922e-02,-2.989632812802777567e-02
-1.957313344450206660e-02,-2.989632812802777567e-02
-1.957313344450206660e-02,-2.250112228499550129e-02
-1.957313344450206660e-02,-2.989632812802777567e-02
-1.589408460975690746e-02,-2.989632812802777567e-02
-1.589408460975690746e-02,-2.619872520651164022e-02
-2.325218227924722922e-02,-2.619872520651164022e-02
-2.325218227924722922e-02,-2.989632812802777567e-02
-1.957313344450206660e-02,-2.989632812802777567e-02
8.376452450511205905e-01,-2.989632812802777567e-02
5.050156160834331054e+00,-2.989632812802777567e-02
5.072230453842801801e+00,-3.359393104954391807e-02
5.068551405008056676e+00,-2.619872520651164022e-02
5.061193307338566427e+00,-2.619872520651164022e-02
5.057514258503821303e+00,-2.989632812802777567e-02
5.053835209669076178e+00,-2.989632812802777567e-02
5.053835209669076178e+00,-2.989632812802777567e-02
5.053835209669076178e+00,-3.359393104954391807e-02
5.057514258503821303e+00,-3.359393104954391807e-02
5.057514258503821303e+00,-3.359393104954391807e-02
5.064872356173311552e+00,-2.989632812802777567e-02
5.064872356173311552e+00,-2.619872520651164022e-02
1.499874035305249542e+00,-2.619872520651164022e-02
-4.532647528771820145e-02,-2.619872520651164022e-02
-4.532647528771820145e-02,-2.619872520651164022e-02
-3.428932878348271707e-02,-2.619872520651164022e-02
-3.061027994873755098e-02,-2.250112228499550129e-02
-3.061027994873755098e-02,-2.619872520651164022e-02
-3.428932878348271707e-02,-2.619872520651164022e-02
-3.061027994873755098e-02,-2.989632812802777567e-02
-3.428932878348271707e-02,-2.619872520651164022e-02
-3.796837761822787621e-02,-2.989632812802777567e-02
-4.164742645297303536e-02,-2.989632812802777567e-02
-4.532647528771820145e-02,-2.619872520651164022e-02
1.028955784457869171e+00,-2.619872520651164022e-02
5.035439965495349668e+00,-2.619872520651164022e-02
5.057514258503821303e+00,-3.359393104954391807e-02
5.053835209669076178e+00,-2.989632812802777567e-02
5.042798063164840805e+00,-3.359393104954391807e-02
5.039119014330094792e+00,-2.989632812802777567e-02
5.039119014330094792e+00,-2.989632812802777567e-02
5.035439965495349668e+00,-2.989632812802777567e-02
5.046477111999585929e+00,-3.359393104954391807e-02
5.046477111999585929e+00,-2.989632812802777567e-02
5.042798063164840805e+00,-2.989632812802777567e-02
5.042798063164840805e+00,-2.619872520651164022e-02
5.039119014330094792e+00,-2.989632812802777567e-02
2.092200897699220796e+00,-2.619872520651164022e-02
-5.636362179195368582e-02,-2.250112228499550129e-02
-6.004267062669885191e-02,-2.619872520651164022e-02
-5.268457295720852668e-02,-2.250112228499550129e-02
-5.268457295720852668e-02,-2.250112228499550129e-02
-4.532647528771820145e-02,-2.619872520651164022e-02
-4.900552412246336059e-02,-2.619872520651164022e-02
-4.532647528771820145e-02,-2.619872520651164022e-02
-4.532647528771820145e-02,-2.250112228499550129e-02
-5.268457295720852668e-02,-2.989632812802777567e-02
-4.900552412246336059e-02,-2.250112228499550129e-02
-4.532647528771820145e-02,-2.989632812802777567e-02
1.223945372699362544e+00,-2.989632812802777567e-02
5.020723770156369170e+00,-2.989632812802777567e-02
5.039119014330094792e+00,-3.359393104954391807e-02
5.039119014330094792e+00,-3.359393104954391807e-02
5.035439965495349668e+00,-2.989632812802777567e-02
5.035439965495349668e+00,-2.619872520651164022e-02
5.035439965495349668e+00,-3.359393104954391807e-02
5.031760916660604543e+00,-2.989632812802777567e-02
5.031760916660604543e+00,-2.989632812802777567e-02
5.035439965495349668e+00,-2.619872520651164022e-02
5.031760916660604543e+00,-2.989632812802777567e-02
5.028081867825859419e+00,-3.359393104954391807e-02
5.031760916660604543e+00,-3.359393104954391807e-02
1.878816065284001358e+00,-2.619872520651164022e-02
-6.372171946144400412e-02,-2.619872520651164022e-02
-5.636362179195368582e-02,-2.619872520651164022e-02
-5.268457295720852668e-02,-2.989632812802777567e-02
-4.532647528771820145e-02,-2.619872520651164022e-02
-4.532647528771820145e-02,-2.619872520651164022e-02
-4.532647528771820145e-02,-2.989632812802777567e-02
-4.900552412246336059e-02,-2.619872520651164022e-02
-4.900552412246336059e-02,-2.619872520651164022e-02
-5.268457295720852668e-02,-2.619872520651164022e-02
-5.636362179195368582e-02,-2.989632812802777567e-02
-6.004267062669885191e-02,-2.989632812802777567e-02
6.021861196274302941e-01,-2.619872520651164022e-02
5.024402818991114295e+00,-2.989632812802777567e-02
5.046477111999585929e+00,-2.989632812802777567e-02
5.042798063164840805e+00,-3.359393104954391807e-02
5.035439965495349668e+00,-2.989632812802777567e-02
5.031760916660604543e+00,-2.989632812802777567e-02
5.028081867825859419e+00,-2.989632812802777567e-02
5.028081867825859419e+00,-3.359393104954391807e-02
5.024402818991114295e+00,-2.989632812802777567e-02
5.028081867825859419e+00,-2.989632812802777567e-02
5.028081867825859419e+00,-2.989632812802777567e-02
5.031760916660604543e+00,-2.619872520651164022e-02
5.031760916660604543e+00,-2.619872520651164022e-02
1.676468379373017292e+00,-2.250112228499550129e-02
-6.740076829618917020e-02,-2.250112228499550129e-02
-6.740076829618917020e-02,-1.880351936347936237e-02
-6.372171946144400412e-02,-2.989632812802777567e-02
-5.268457295720852668e-02,-2.619872520651164022e-02
-4.900552412246336059e-02,-2.619872520651164022e-02
-5.636362179195368582e-02,-2.619872520651164022e-02
-5.268457295720852668e-02,-2.250112228499550129e-02
-5.636362179195368582e-02,-1.880351936347936237e-02
-5.636362179195368582e-02,-2.989632812802777567e-02
-5.636362179195368582e-02,-2.619872520651164022e-02
-6.004267062669885191e-02,-2.619872520651164022e-02
