5.057514258503821303e+00,-1.880351936347936237e-02
5.083267600347037174e+00,-1.880351936347936237e-02
5.079588551512292049e+00,-1.510591644196322691e-02
5.072230453842801801e+00,-1.510591644196322691e-02
5.072230453842801801e+00,-1.880351936347936237e-02
5.061193307338566427e+00,-1.880351936347936237e-02
5.061193307338566427e+00,-1.880351936347936237e-02
5.068551405008056676e+00,-1.880351936347936237e-02
5.064872356173311552e+00,-1.880351936347936237e-02
5.068551405008056676e+00,-1.510591644196322691e-02
5.064872356173311552e+00,-1.880351936347936237e-02
5.064872356173311552e+00,-1.880351936347936237e-02
2.474821976512717292e+00,-1.149411953228989536e-01
-3.061027994873755098e-02,-5.947715150015688013e-02
-3.061027994873755098e-02,-7.426756318622143582e-02
-2.325218227924722922e-02,-7.426756318622143582e-02
-2.325218227924722922e-02,-7.426756318622143582e-02
-1.957313344450206660e-02,-7.056996026470530037e-02
-1.957313344450206660e-02,-7.056996026470530037e-02
-1.957313344450206660e-02,-7.426756318622143582e-02
-1.957313344450206660e-02,-7.426756318622143582e-02
-1.957313344450206660e-02,-7.056996026470530037e-02
-2.693123111399239183e-02,-7.426756318622143582e-02
-3.428932878348271707e-02,-7.426756318622143582e-02
1.091935757715785937e-01,-7.056996026470530037e-02
5.028081867825859419e+00,-1.510591644196322691e-02
5.068551405008056676e+00,-1.140831352044708799e-02
5.061193307338566427e+00,-1.880351936347936237e-02
5.057514258503821303e+00,-1.880351936347936237e-02
5.053835209669076178e+00,-1.510591644196322691e-02
5.050156160834331054e+00,-1.510591644196322691e-02
5.050156160834331054e+00,-1.880351936347936237e-02
5.057514258503821303e+00,-2.250112228499550129e-02
5.057514258503821303e+00,-2.619872520651164022e-02
5.057514258503821303e+00,-2.250112228499550129e-02
5.061193307338566427e+00,-1.510591644196322691e-02
5.061193307338566427e+00,-1.880351936347936237e-02
2.254079046428007604e+00,-1.149411953228989536e-01
-5.268457295720852668e-02,-6.317475442167301558e-02
-5.268457295720852668e-02,-7.426756318622143582e-02
-4.164742645297303536e-02,-7.426756318622143582e-02
-4.164742645297303536e-02,-7.796516610773757128e-02
-3.428932878348271707e-02,-7.796516610773757128e-02
-3.428932878348271707e-02,-7.426756318622143582e-02
-3.796837761822787621e-02,-7.426756318622143582e-02
-4.164742645297303536e-02,-7.056996026470530037e-02
-3.796837761822787621e-02,-7.426756318622143582e-02
-4.532647528771820145e-02,-7.426756318622143582e-02
-4.164742645297303536e-02,-7.426756318622143582e-02
2.747507733351108872e-01,-6.687235734318916491e-02
5.031760916660604543e+00,-7.710710598930949067e-03
5.053835209669076178e+00,-1.510591644196322691e-02
5.050156160834331054e+00,-1.510591644196322691e-02
5.046477111999585929e+00,-1.510591644196322691e-02
5.042798063164840805e+00,-1.880351936347936237e-02
5.039119014330094792e+00,-1.880351936347936237e-02
5.035439965495349668e+00,-1.140831352044708799e-02
5.035439965495349668e+00,-1.880351936347936237e-02
5.039119014330094792e+00,-1.880351936347936237e-02
5.042798063164840805e+00,-1.510591644196322691e-02
5.039119014330094792e+00,-1.510591644196322691e-02
5.042798063164840805e+00,-2.250112228499550129e-02
2.853764006491469107e+00,-1.075459894798666827e-01
-5.636362179195368582e-02,-6.687235734318916491e-02
-6.004267062669885191e-02,-7.426756318622143582e-02
-5.636362179195368582e-02,-7.426756318622143582e-02
-4.900552412246336059e-02,-7.796516610773757128e-02
-4.532647528771820145e-02,-7.056996026470530037e-02
-4.532647528771820145e-02,-7.426756318622143582e-02
-5.268457295720852668e-02,-7.426756318622143582e-02
-5.268457295720852668e-02,-7.426756318622143582e-02
-5.268457295720852668e-02,-7.056996026470530037e-02
-5.268457295720852668e-02,-6.687235734318916491e-02
-6.372171946144400412e-02,-6.687235734318916491e-02
4.623822639071141216e-01,-7.056996026470530037e-02
5.035439965495349668e+00,-1.140831352044708799e-02
